year,state,pixel_count,sum_mapped_evi,density
2012,MO,4526,115178.0,0.39150888881335194
2012,MS,2501,78013.0,0.4798880447820872
2012,MT,12049,-69064.0,-0.08818350708964037
2012,NC,2372,72453.0,0.46992476326371774
2012,ND,5937,87097.0,0.22569544317902074
2012,NE,5133,42063.0,0.12607112349952795
2012,NH,683,27390.0,0.616961369523595
2012,NJ,360,8395.0,0.35876068376068376
2012,NM,6792,-163165.0,-0.36958639122950077
2012,NV,7085,-234250.0,-0.5086585961674176
2012,NY,3441,132827.0,0.5938658261238906
2012,OH,2725,89707.0,0.5064615384615384
2012,OK,4011,18138.0,0.06957022035556067
2012,OR,7177,-28901.0,-0.061952176289643196
2012,PA,3054,118334.0,0.5961110271522845
2012,RI,50,1568.0,0.48246153846153844
2012,SC,1549,40757.0,0.4047971395937826
2012,SD,5953,23390.0,0.06044786726795798
2012,TN,2667,95617.0,0.5515675925124744
2012,TX,13702,-44257.0,-0.04969179120397921
2012,UT,5411,-123825.0,-0.35206061726113475
2012,VA,2476,89787.0,0.5578911395551137
2012,VT,809,32582.0,0.6196063516211847
2012,WA,5729,48414.0,0.13001060730158304
2012,WI,4446,140540.0,0.48631440534274545
2012,WV,1755,74504.0,0.6531141792680254
2012,WY,7067,-137804.0,-0.2999945575861806
2013,AL,2386,80298.0,0.5177509833000193
2013,AR,2765,85298.0,0.47460286548894143
2013,AZ,6255,-156556.0,-0.38506056693107055
2013,CA,8396,-94376.0,-0.17293216550005497
2013,CO,6233,-44180.0,-0.10904737809919905
2013,CT,230,8417.0,0.563010033444816
2013,DE,80,2791.0,0.5367307692307692
2013,FL,1717,27764.0,0.24877021638815466
2013,GA,3066,89432.0,0.44875307341060766
2013,IA,3701,127087.0,0.5282854945648785
2013,ID,5716,-20603.0,-0.055452979490768155
2013,IL,3403,119852.0,0.5418386491557223
2013,IN,2273,89056.0,0.6027682831906325
2013,KS,4788,55632.0,0.17875457875457876
2013,KY,2352,100216.0,0.6555206698063841
2013,LA,1650,41796.0,0.3897062937062937
2013,MA,457,16792.0,0.5652920383773775
2013,MD,509,14501.0,0.4382952999848874
2013,ME,2414,85825.0,0.5469696004078771
2013,MI,4541,127623.0,0.43237850016092694
2013,MN,6584,179812.0,0.4201607626881017
2013,MO,4501,155507.0,0.5315297455266351
2013,MS,2492,82390.0,0.5086430423509075
2013,MT,12033,-4602.0,-0.005883819496384941
2013,NC,2358,72740.0,0.4745873295491616
2013,ND,5930,94924.0,0.24626799844337788
2013,NE,5161,87757.0,0.26159808027663095
2013,NH,685,27467.0,0.6168893879842785
2013,NJ,370,9762.0,0.4059043659043659
2013,NM,6815,-146187.0,-0.3300118516846323
2013,NV,7084,-232961.0,-0.5059310254962429
2013,NY,3434,135164.0,0.6055463464898526
2013,OH,2689,109079.0,0.624075292502217
2013,OK,3999,51662.0,0.19874968742185548
2013,OR,7154,-37209.0,-0.08001763402937571
2013,PA,3065,123345.0,0.6191241059104028
2013,RI,53,1875.0,0.5442670537010159
2013,SC,1562,42758.0,0.42113660986900425
2013,SD,6010,85365.0,0.21852041469345962
2013,TN,2655,106555.0,0.6174416920179632
2013,TX,13676,-25546.0,-0.028737597588138684
2013,UT,5402,-119889.0,-0.3414376441773702
2013,VA,2482,95875.0,0.5942788074133764
2013,VT,802,31979.0,0.6134471513523883
2013,WA,5739,48437.0,0.12984572493197688
2013,WI,4456,150853.0,0.5208293053445656
2013,WV,1747,78391.0,0.6903350799172208
2013,WY,7061,-108237.0,-0.23582844007713005
2014,AL,2389,76229.0,0.490897382232669
2014,AR,2761,86918.0,0.48431727634914884
2014,AZ,6244,-157952.0,-0.38917853447001427
2014,CA,8367,-105162.0,-0.19336404004743912
2014,CO,6236,-26908.0,-0.066383776582622
2014,CT,231,7979.0,0.5314019314019314
2014,DE,87,3157.0,0.5582670203359859
2014,FL,1696,28628.0,0.2596879535558781
2014,GA,3084,86413.0,0.4310735308789784
2014,IA,3716,147824.0,0.612006292953548
2014,ID,5730,-18286.0,-0.04909652302322459
2014,IL,3411,143143.0,0.6456171210788625
2014,IN,2255,94031.0,0.6415214054238444
2014,KS,4805,61422.0,0.19666052989674218
2014,KY,2341,96420.0,0.6336542568921893
2014,LA,1619,39475.0,0.37511284268541834
2014,MA,447,16926.0,0.5825503355704698
2014,MD,515,13927.0,0.4160418222554145
2014,ME,2430,89963.0,0.5695663184552073
2014,MI,4562,132100.0,0.4454861228206252
2014,MN,6585,187381.0,0.4377805034752643
2014,MO,4502,164515.0,0.5621945801865837
2014,MS,2480,79524.0,0.49332506203473947
2014,MT,11966,-10098.0,-0.012982938839532521
2014,NC,2363,73891.0,0.48107685797063704
2014,ND,5945,117657.0,0.30447564210390116
2014,NE,5130,91163.0,0.27339331234068076
2014,NH,668,28154.0,0.6484108705665592
2014,NJ,358,9025.0,0.38783841856467555
2014,NM,6817,-129862.0,-0.29307274799426775
2014,NV,7051,-231611.0,-0.5053533050412926
2014,NY,3440,140401.0,0.6279114490161002
2014,OH,2741,109234.0,0.6131058288665001
2014,OK,4005,64884.0,0.2492422932872371
2014,OR,7185,-37215.0,-0.07968524168941706
2014,PA,3064,123331.0,0.6192558746736292
2014,RI,56,1989.0,0.5464285714285714
2014,SC,1574,43514.0,0.4253152184537191
2014,SD,5963,93332.0,0.24079773990892556
2014,TN,2633,104026.0,0.6078237751614128
2014,TX,13713,6686.0,0.007501023733795556
2014,UT,5370,-120238.0,-0.3444721386620828
2014,VA,2487,94270.0,0.5831554854474034
2014,VT,818,34532.0,0.6494639834493136
2014,WA,5770,45197.0,0.12050926543127582
2014,WI,4430,156472.0,0.5433998958152457
2014,WV,1743,77849.0,0.6871353546052341
2014,WY,7049,-84207.0,-0.18378384277093313
2015,AL,2398,72929.0,0.46788349265413487
2015,AR,2749,87623.0,0.4903769202787027
2015,AZ,6281,-147708.0,-0.361794422740132
2015,CA,8341,-99422.0,-0.18337959846172291
2015,CO,6197,4004.0,0.009940293690495402
2015,CT,231,8207.0,0.5465867465867466
2015,DE,81,2932.0,0.5568850902184236
2015,FL,1698,30265.0,0.27421400742955515
2015,GA,3117,87319.0,0.4309814664001382
2015,IA,3743,152204.0,0.6255944429601924
2015,ID,5741,-12500.0,-0.03349724652633553
2015,IL,3374,124735.0,0.5687611144042679
2015,IN,2265,81924.0,0.5564544065206317
2015,KS,4805,66327.0,0.2123653245817658
2015,KY,2350,96945.0,0.6346644844517185
2015,LA,1641,39884.0,0.37391834247410116
2015,MA,452,16285.0,0.5542886317222601
2015,MD,517,14895.0,0.44323761345037943
2015,ME,2452,89800.0,0.5634333040532061
2015,MI,4522,124473.0,0.4234783792059334
2015,MN,6552,211601.0,0.49685592185592187
2015,MO,4492,154358.0,0.5286594972258374
2015,MS,2482,76043.0,0.4713506477406558
2015,MT,11978,-35916.0,-0.04613072684537036
2015,NC,2356,75544.0,0.49330024813895784
2015,ND,5958,112709.0,0.2910346786479717
2015,NE,5126,97882.0,0.29377232209850235
2015,NH,693,28380.0,0.63003663003663
2015,NJ,360,9502.0,0.4060683760683761
2015,NM,6819,-100213.0,-0.2260945096844789
2015,NV,7071,-224199.0,-0.4877973956463562
2015,NY,3433,140645.0,0.6302852405386632
2015,OH,2697,103725.0,0.5916830666552579
2015,OK,4024,69942.0,0.2674032726716623
2015,OR,7154,-31629.0,-0.06801789208834219
2015,PA,3029,124868.0,0.6342179444853595
2015,RI,50,1689.0,0.5196923076923077
2015,SC,1580,42494.0,0.4137682570593963
2015,SD,5940,92684.0,0.24005180005180005
2015,TN,2667,100874.0,0.5818926480343803
2015,TX,13708,89367.0,0.10029741195483828
2015,UT,5401,-109312.0,-0.3113725378491163
2015,VA,2464,93944.0,0.5865634365634366
2015,VT,797,34164.0,0.6594730238393978
2015,WA,5764,40380.0,0.10777771846474136
2015,WI,4464,157743.0,0.5436414392059553
2015,WV,1720,78139.0,0.69891771019678
2015,WY,7071,-59641.0,-0.12976295377653035
2016,AL,2398,77310.0,0.49599024828382626
2016,AR,2780,92507.0,0.5119369120088545
2016,AZ,6250,-165113.0,-0.406432
2016,CA,8301,-93723.0,-0.17370103694642908
2016,CO,6197,-21126.0,-0.05244721391243902
2016,CT,231,7823.0,0.521012321012321
2016,DE,85,3012.0,0.545158371040724
2016,FL,1691,29015.0,0.2639767092753491
2016,GA,3094,82931.0,0.4123663666650092
2016,IA,3703,151276.0,0.6284966451318058
2016,ID,5757,-10742.0,-0.02870619045710239
2016,IL,3367,133572.0,0.610321902629595
2016,IN,2268,85653.0,0.5810134310134311
2016,KS,4830,72705.0,0.23158146201624463
2016,KY,2342,96717.0,0.6353346909282007
2016,LA,1632,41573.0,0.3919023378582202
2016,MA,448,15479.0,0.531559065934066
2016,MD,514,14560.0,0.4357976653696498
2016,ME,2441,90224.0,0.5686446286200485
2016,MI,4501,119830.0,0.4095841949652214
2016,MN,6603,200967.0,0.46824170831440254
2016,MO,4524,171240.0,0.5823301367067946
2016,MS,2469,80974.0,0.5045580583855189
2016,MT,11974,-23983.0,-0.03081419999743033
2016,NC,2377,72973.0,0.47230186725348694
2016,ND,5936,103008.0,0.2669707650839726
2016,NE,5139,87390.0,0.26161929139162066
2016,NH,681,27942.0,0.6312436462216198
2016,NJ,367,9158.0,0.3839027457556068
2016,NM,6773,-147472.0,-0.33497711501550276
2016,NV,7026,-199289.0,-0.4363769734393133
2016,NY,3421,135458.0,0.6091696085265217
2016,OH,2706,96795.0,0.5503155381204161
2016,OK,4018,67359.0,0.2579124708044569
2016,OR,7129,-20901.0,-0.04510504224349084
2016,PA,3067,123206.0,0.61802312457676
2016,RI,55,1435.0,0.4013986013986014
2016,SC,1554,40115.0,0.39713889713889716
2016,SD,5956,55381.0,0.14305160923696855
2016,TN,2677,100665.0,0.5785178586822218
2016,TX,13695,53234.0,0.059801724380037634
2016,UT,5376,-115361.0,-0.33013106684981686
2016,VA,2486,93558.0,0.5789838480103967
2016,VT,799,33791.0,0.6506402233561183
2016,WA,5760,47999.0,0.12820245726495727
2016,WI,4449,159488.0,0.5515085498902087
2016,WV,1743,77033.0,0.6799329184871353
2016,WY,7060,-88104.0,-0.19198954020483766
2017,AL,2384,72662.0,0.46890810531750127
2017,AR,2774,93952.0,0.5210581775830514
2017,AZ,6261,-141900.0,-0.3486786332977037
2017,CA,8327,-76694.0,-0.1416966125024249
2017,CO,6221,-12669.0,-0.03133060477538857
2017,CT,235,7543.0,0.4938134206219313
2017,DE,87,3122.0,0.552077807250221
2017,FL,1723,27173.0,0.24262690298674047
2017,GA,3063,85251.0,0.42819257138551947
2017,IA,3739,135798.0,0.5587590264776678
2017,ID,5738,-755.0,-0.0020242914979757085
2017,IL,3393,127165.0,0.576594345825115
2017,IN,2267,83797.0,0.5686742899799804
2017,KS,4772,63352.0,0.20424269778838094
2017,KY,2328,95324.0,0.6299497753106
2017,LA,1642,41378.0,0.38768855991754897
2017,MA,454,14944.0,0.5064046086072518
2017,MD,507,15270.0,0.4633591260810196
2017,ME,2430,87908.0,0.5565558721114277
2017,MI,4538,126197.0,0.4278299488083534
2017,MN,6586,206810.0,0.4830993482678876
2017,MO,4484,163636.0,0.5614355314622933
2017,MS,2495,78835.0,0.48611068290427006
2017,MT,12022,-47145.0,-0.0603316995764176
2017,NC,2386,78517.0,0.5062673286478818
2017,ND,5930,73685.0,0.19116616941237516
2017,NE,5140,76891.0,0.23014366956001198
2017,NH,685,27499.0,0.6176080853453116
2017,NJ,356,9664.0,0.41763180639585135
2017,NM,6792,-128086.0,-0.29012865814985955
2017,NV,7047,-202631.0,-0.44237264084007377
2017,NY,3474,137675.0,0.6096939905230061
2017,OH,2729,103885.0,0.5856470389266285
2017,OK,4037,67848.0,0.2585621463005659
2017,OR,7134,-13965.0,-0.03011580513683121
2017,PA,3045,125807.0,0.6356296576986232
2017,RI,52,1490.0,0.4408284023668639
2017,SC,1568,43398.0,0.4258045525902669
2017,SD,5969,42349.0,0.10915112697655838
2017,TN,2658,102230.0,0.5917115239914337
2017,TX,13676,36529.0,0.041092762166175446
2017,UT,5398,-108466.0,-0.30913443725596373
2017,VA,2470,93715.0,0.5837122391778262
2017,VT,810,33157.0,0.6297625830959165
2017,WA,5795,58156.0,0.15439304440167254
2017,WI,4442,152871.0,0.5294600491808956
2017,WV,1768,77836.0,0.6773059519665855
2017,WY,7052,-75064.0,-0.163759326323138
2018,AL,2410,79384.0,0.5067602936482605
2018,AR,2774,92422.0,0.5125727913038656
2018,AZ,6233,-170424.0,-0.4206493971294228
2018,CA,8342,-92994.0,-0.17150286778673257
2018,CO,6216,-48561.0,-0.12018859518859519
2018,CT,236,7586.0,0.4945241199478488
2018,DE,80,2597.0,0.4994230769230769
2018,FL,1702,26036.0,0.23534303534303536
2018,GA,3070,85017.0,0.42604359809571535
2018,IA,3691,152585.0,0.6359960819456891
2018,ID,5736,-9307.0,-0.024962450380860424
2018,IL,3396,138940.0,0.6294282866721029
2018,IN,2277,96149.0,0.6496334583291105
2018,KS,4799,62831.0,0.20142337345921427
2018,KY,2344,97115.0,0.6374048306642164
2018,LA,1641,43236.0,0.4053438334973984
2018,MA,447,15464.0,0.5322319738427121
2018,MD,505,14446.0,0.4400913937547601
2018,ME,2443,88155.0,0.5551497213388331
2018,MI,4568,124081.0,0.4178937087430958
2018,MN,6558,215524.0,0.5056044291176953
2018,MO,4496,160504.0,0.5492198193265809
2018,MS,2448,80406.0,0.505316742081448
2018,MT,12033,17249.0,0.022053455561308964
2018,NC,2375,70698.0,0.45796275303643724
2018,ND,5931,120324.0,0.31211236916851487
2018,NE,5181,110192.0,0.32720739981886476
2018,NH,697,27602.0,0.6092484273259022
2018,NJ,356,9207.0,0.39788245462402766
2018,NM,6802,-158247.0,-0.3579196164024156
2018,NV,7111,-221230.0,-0.4786300747487641
2018,NY,3439,136214.0,0.6093631869729572
2018,OH,2732,109754.0,0.6180538348913166
2018,OK,4006,59981.0,0.2303506279042974
2018,OR,7190,-36183.0,-0.07742163260939339
2018,PA,3067,122761.0,0.615790925735497
2018,RI,54,1445.0,0.4116809116809117
2018,SC,1560,41553.0,0.409792899408284
2018,SD,5991,96572.0,0.24799250157287211
2018,TN,2680,103438.0,0.593788748564868
2018,TX,13723,-26577.0,-0.02979501006171559
2018,UT,5405,-128826.0,-0.36668611684337865
2018,VA,2498,91281.0,0.5621789739483894
2018,VT,819,33656.0,0.6322156476002629
2018,WA,5769,51718.0,0.13792018347400561
2018,WI,4481,159376.0,0.5471855526753987
2018,WV,1751,79431.0,0.6978957079471072
2018,WY,7100,-82616.0,-0.1790162513542795
2019,AL,2370,79212.0,0.5141966893865628
2019,AR,2745,86251.0,0.48340198963149783
2019,AZ,6276,-146864.0,-0.3600137275089474
2019,CA,8302,-75642.0,-0.1401738228045142
2019,CO,6158,-17897.0,-0.04471231918455043
2019,CT,228,7504.0,0.5063427800269905
2019,DE,84,2970.0,0.5439560439560439
2019,FL,1710,29272.0,0.2633558254610886
2019,GA,3090,88544.0,0.44084640278815035
2019,IA,3717,129901.0,0.5376585749467105
2019,ID,5720,1929.0,0.0051882732651963425
2019,IL,3392,100771.0,0.457052793904209
2019,IN,2249,73537.0,0.5030406676471594
2019,KS,4792,68031.0,0.21841209708488507
2019,KY,2325,96706.0,0.6399073614557486
2019,LA,1643,40138.0,0.37584156561636783
2019,MA,447,15181.0,0.5224918258475305
2019,MD,502,14077.0,0.43141281029727246
2019,ME,2440,83015.0,0.5234237074401009
2019,MI,4565,117050.0,0.39447299688263543
2019,MN,6607,188557.0,0.4390611356253857
2019,MO,4506,157194.0,0.5366997849021817
2019,MS,2483,81779.0,0.5067009510827473
2019,MT,11989,24269.0,0.031142649993263057
2019,NC,2383,73361.0,0.4736176119306627
2019,ND,5928,102846.0,0.2669106197446278
2019,NE,5132,95739.0,0.28700461658372806
2019,NH,680,27405.0,0.6200226244343892
2019,NJ,360,8962.0,0.382991452991453
2019,NM,6739,-144318.0,-0.3294668234273517
2019,NV,7038,-187113.0,-0.4090169847203095
2019,NY,3435,134099.0,0.600600156757362
2019,OH,2728,92235.0,0.5201612903225806
2019,OK,4018,66699.0,0.2553853811693533
2019,OR,7206,-14792.0,-0.03158052050641559
2019,PA,3038,119645.0,0.6058895022028663
2019,RI,50,1512.0,0.4652307692307692
2019,SC,1574,41510.0,0.40572769035284917
2019,SD,5989,100215.0,0.2574334998779814
2019,TN,2654,104898.0,0.6080690974436265
2019,TX,13752,43386.0,0.04853671633776346
2019,UT,5360,-99037.0,-0.28426234213547646
2019,VA,2485,93222.0,0.5771366661507507
2019,VT,807,32954.0,0.6282337241445048
2019,WA,5795,51302.0,0.1361969867923276
2019,WI,4468,149510.0,0.5148061428276289
2019,WV,1777,79744.0,0.6903943552227176
2019,WY,7060,-51043.0,-0.1112290259315755
2020,AL,2396,75387.0,0.4840567612687813
2020,AR,2754,91511.0,0.5112060778727445
2020,AZ,6268,-150212.0,-0.36869078592116244
2020,CA,8383,-78265.0,-0.1436331770341075
2020,CO,6259,-59933.0,-0.14731525065444223
2020,CT,237,7840.0,0.5089256734826355
2020,DE,79,2605.0,0.50730282375852
2020,FL,1696,28121.0,0.2550888969521045
2020,GA,3078,85667.0,0.42818513520267903
2020,IA,3714,142281.0,0.5893749223313036
2020,ID,5727,-3336.0,-0.008961598903977113
2020,IL,3374,124926.0,0.569632027723314
2020,IN,2269,88279.0,0.5985625656846459
2020,KS,4805,71083.0,0.22759305210918115
2020,KY,2327,95878.0,0.6338831774156226
2020,LA,1623,40393.0,0.3828901843689274
2020,MA,451,16205.0,0.5527886747398942
2020,MD,511,13949.0,0.41996086105675146
2020,ME,2407,88739.0,0.5671854526860759
2020,MI,4574,120896.0,0.4066328075073156
2020,MN,6570,206385.0,0.4832806462943449
2020,MO,4497,162131.0,0.5546637929559878
2020,MS,2495,81716.0,0.5038754431940805
2020,MT,11992,8934.0,0.011461487145276337
2020,NC,2390,72347.0,0.46570325072417124
2020,ND,5897,90629.0,0.2364409543314071
2020,NE,5115,99085.0,0.2980224076998271
2020,NH,686,29283.0,0.65671675263512
2020,NJ,365,9564.0,0.4031190727081138
2020,NM,6819,-156153.0,-0.352302954414701
2020,NV,7108,-221383.0,-0.47916323968659363
2020,NY,3474,142049.0,0.6290642575616668
2020,OH,2742,102619.0,0.5757672670145317
2020,OK,4029,62590.0,0.23899803348798138
2020,OR,7119,-30367.0,-0.06562503376662669
2020,PA,3054,122184.0,0.6155055160949071
2020,RI,53,1698.0,0.49288824383164004
2020,SC,1555,44872.0,0.44394756369032895
2020,SD,5964,92228.0,0.23790950833204355
2020,TN,2671,102505.0,0.5904155746911269
2020,TX,13739,-2120.0,-0.002373927113718947
2020,UT,5427,-122228.0,-0.34649544301285595
2020,VA,2452,89533.0,0.5617580624921571
2020,VT,815,35450.0,0.6691835771590373
2020,WA,5745,50899.0,0.13630313985405368
2020,WI,4466,157300.0,0.541871921182266
2020,WV,1742,78736.0,0.6953634195884483
2020,WY,7047,-102041.0,-0.22277019135256684
2021,AL,2382,79645.0,0.5144028934960925
2021,AR,2760,91598.0,0.5105797101449275
2021,AZ,6245,-140665.0,-0.3465295313173616
2021,CA,8313,-106988.0,-0.1979994262924613
2021,CO,6198,-14364.0,-0.03565418124953459
2021,CT,234,7671.0,0.5043392504930967
2021,DE,79,2909.0,0.5665043816942551
2021,FL,1676,28885.0,0.2651459519001285
2021,GA,3075,91113.0,0.4558499061913696
2021,IA,3709,153983.0,0.6387083393823755
2021,ID,5774,-23838.0,-0.06351549385841038
2021,IL,3395,138720.0,0.6286167440806616
2021,IN,2270,94369.0,0.6395730260928498
2021,KS,4766,67618.0,0.2182704412666645
2021,KY,2328,95489.0,0.6310401797515199
2021,LA,1644,37839.0,0.35409882088714206
2021,MA,451,15544.0,0.530240491216101
2021,MD,509,15153.0,0.4580021157624301
2021,ME,2406,86268.0,0.5516209476309227
2021,MI,4569,129310.0,0.43540919575062714
2021,MN,6586,194778.0,0.45499310892569317
2021,MO,4484,166417.0,0.5709771495230906
2021,MS,2481,83249.0,0.5162248473010262
2021,MT,12001,-82584.0,-0.10586810073519515
2021,NC,2373,78476.0,0.5087750008103991
2021,ND,5916,49951.0,0.12989806001976387
2021,NE,5170,100083.0,0.29782175271536976
2021,NH,676,27245.0,0.6200500682749204
2021,NJ,354,9578.0,0.41625380269448065
2021,NM,6761,-104614.0,-0.23804853628844164
2021,NV,7041,-229290.0,-0.5009996394742879
2021,NY,3403,139048.0,0.6286218042903321
2021,OH,2727,107395.0,0.6058785365716058
2021,OK,4002,73333.0,0.28190904547726137
2021,OR,7160,-44511.0,-0.09564030941125913
2021,PA,3064,124162.0,0.6234283992769633
2021,RI,51,1645.0,0.4962292609351433
2021,SC,1583,46090.0,0.44793235822926286
2021,SD,5969,45176.0,0.11643749114012139
2021,TN,2660,106928.0,0.6184384037015616
2021,TX,13725,93459.0,0.1047599831862127
2021,UT,5423,-127420.0,-0.36148030468517284
2021,VA,2483,94425.0,0.5850552991108771
2021,VT,802,33091.0,0.6347784385190869
2021,WA,5756,40729.0,0.10886031966643503
2021,WI,4440,155938.0,0.5403257103257103
2021,WV,1734,76043.0,0.6746783781385858
2021,WY,7074,-103880.0,-0.22591940149192058
2022,AL,2414,79641.0,0.5075584730100058
2022,AR,2779,88507.0,0.4899770254933983
2022,AZ,6274,-148623.0,-0.36444177435570485
2022,CA,8342,-110154.0,-0.2031499548162219
2022,CO,6182,-40549.0,-0.1009108329393027
2022,CT,235,8051.0,0.5270703764320785
2022,DE,81,2905.0,0.5517568850902185
2022,FL,1666,27314.0,0.2522301228183581
2022,GA,3095,89442.0,0.4445979868273891
2022,IA,3746,133518.0,0.548351061645242
2022,ID,5749,273.0,0.0007305618368411898
2022,IL,3407,134015.0,0.6051568038653451
2022,IN,2242,82452.0,0.5657860426816715
2022,KS,4824,36882.0,0.11762342135476464
2022,KY,2308,98365.0,0.655679242767631
2022,LA,1601,41153.0,0.3954547638495171
2022,MA,438,16475.0,0.5786793115560239
2022,MD,512,15714.0,0.47217548076923077
2022,ME,2434,91232.0,0.5766512862650907
2022,MI,4582,126303.0,0.4240774938723433
2022,MN,6575,189523.0,0.44345832114653405
2022,MO,4513,159436.0,0.543510201298812
2022,MS,2460,81728.0,0.5111194496560351
2022,MT,11977,-26051.0,-0.03346285508763592
2022,NC,2363,77016.0,0.5014225723493604
2022,ND,5892,99197.0,0.2590135255104705
2022,NE,5120,59088.0,0.17754807692307692
2022,NH,695,29755.0,0.6586607636967349
2022,NJ,358,8816.0,0.3788568972926515
2022,NM,6800,-132345.0,-0.2994230769230769
2022,NV,7075,-226685.0,-0.4929274259309595
2022,NY,3432,136153.0,0.6103326161018469
2022,OH,2726,103459.0,0.5838873525593995
2022,OK,4034,44428.0,0.16943671103314137
2022,OR,7199,-24157.0,-0.05162469146355797
2022,PA,3043,121307.0,0.6132965949594277
2022,RI,56,1869.0,0.5134615384615384
2022,SC,1558,43907.0,0.43356374049570456
2022,SD,5938,50784.0,0.13157499287509392
2022,TN,2678,107603.0,0.6181593611765381
2022,TX,13710,-55225.0,-0.06197048757223812
2022,UT,5444,-125891.0,-0.35576499180466853
2022,VA,2458,93466.0,0.5850034424485198
2022,VT,801,34425.0,0.6611927398444253
2022,WA,5780,58224.0,0.15497471386744743
2022,WI,4452,152089.0,0.5255684567005322
2022,WV,1759,78933.0,0.6903660296497136
2022,WY,7070,-94670.0,-0.206005875312806
2023,AL,2384,74270.0,0.47928497676819826
2023,AR,2784,92807.0,0.5128591954022989
2023,AZ,6225,-153040.0,-0.3782267531665122
2023,CA,8263,-75599.0,-0.14075535985254006
2023,CO,6218,-4871.0,-0.01205185936610832
2023,CT,227,7295.0,0.49440867502541513
2023,DE,84,3136.0,0.5743589743589743
2023,FL,1703,28401.0,0.25656985410361804
2023,GA,3090,89796.0,0.44707991038088124
2023,IA,3721,151204.0,0.6251586628904554
2023,ID,5758,5952.0,0.015902957757768454
2023,IL,3399,136976.0,0.6199832529929618
2023,IN,2263,93844.0,0.6379822563649342
2023,KS,4810,74471.0,0.23819286742363666
2023,KY,2324,98859.0,0.6544353237124322
2023,LA,1635,39266.0,0.369475417548812
2023,MA,450,14584.0,0.4985982905982906
2023,MD,492,14157.0,0.4426829268292683
2023,ME,2409,85403.0,0.5454098413002523
2023,MI,4588,125099.0,0.419485614646905
2023,MN,6605,208731.0,0.48618412624468643
2023,MO,4475,155922.0,0.5360446927374302
2023,MS,2492,80196.0,0.4950981602666996
2023,MT,12049,23841.0,0.030441083524326947
2023,NC,2354,74171.0,0.48474609502646887
2023,ND,5954,111349.0,0.28771607968786334
2023,NE,5137,110732.0,0.3316272592503856
2023,NH,689,26609.0,0.5941498269509881
2023,NJ,364,8959.0,0.3786559594251902
2023,NM,6811,-150224.0,-0.3393243960561535
2023,NV,7022,-187109.0,-0.4099401879806323
2023,NY,3425,134558.0,0.6044154969118473
2023,OH,2710,109591.0,0.6221458983820607
2023,OK,4023,67708.0,0.2589265569131341
2023,OR,7175,-21240.0,-0.045542749932993835
2023,PA,3045,123112.0,0.6220133889099406
2023,RI,51,1527.0,0.4606334841628959
2023,SC,1548,43054.0,0.42788709998012325
2023,SD,5940,94276.0,0.24417508417508418
2023,TN,2673,106529.0,0.6131341909119686
2023,TX,13681,-6966.0,-0.007833435477613535
2023,UT,5403,-101986.0,-0.290397072851265
2023,VA,2497,93677.0,0.5771664458889129
2023,VT,815,32961.0,0.6221991505427088
2023,WA,5787,44398.0,0.1180311307838524
2023,WI,4461,148934.0,0.5136275067680582
2023,WV,1741,78876.0,0.6969999558167278
2023,WY,7037,-45866.0,-0.10027437391370886
2024,AL,2401,75387.0,0.48304872969596
2024,AR,2786,92361.0,0.5100281627919819
2024,AZ,6266,-151176.0,-0.3711753296177171
2024,CA,8365,-80715.0,-0.14844820451515012
2024,CO,6251,-37601.0,-0.09254150105213935
2024,CT,226,8241.0,0.5609938733832539
2024,DE,82,2981.0,0.5592870544090056
2024,FL,1709,29680.0,0.2671827879551695
2024,GA,3076,84531.0,0.4227818345503651
2024,IA,3698,142921.0,0.594587510920664
2024,ID,5780,-3625.0,-0.009648655842427469
2024,IL,3386,130095.0,0.5910990958244354
2024,IN,2264,91221.0,0.6198763250883392
2024,KS,4776,57971.0,0.18673817806983636
2024,KY,2336,94567.0,0.6228069020021075
2024,LA,1639,40841.0,0.3833575820153001
2024,MA,450,18009.0,0.6156923076923076
2024,MD,514,14230.0,0.4259203831188267
2024,ME,2431,96579.0,0.6112014682150428
2024,MI,4522,137390.0,0.4674242166502228
2024,MN,6544,192681.0,0.4529833552755313
2024,MO,4533,168343.0,0.5713417841809635
2024,MS,2473,77005.0,0.4790506703163395
2024,MT,12002,-21977.0,-0.028170945867996358
2024,NC,2370,71551.0,0.464466082440766
2024,ND,5953,118938.0,0.30737701740557444
2024,NE,5102,88763.0,0.2676567258691916
2024,NH,678,30107.0,0.6831631495348309
2024,NJ,364,9216.0,0.38951817413355877
2024,NM,6741,-146944.0,-0.33536224938094095
2024,NV,7100,-209691.0,-0.45436836403033587
2024,NY,3452,142753.0,0.6362108922363847
2024,OH,2702,104092.0,0.5926777885327108
2024,OK,4014,57615.0,0.22082327239277913
2024,OR,7198,-27751.0,-0.05931348451492936
2024,PA,3069,120618.0,0.6046469659372885
2024,RI,59,2144.0,0.5590612777053455
2024,SC,1552,42226.0,0.4185765265662173
2024,SD,5982,73304.0,0.18852454800298332
2024,TN,2698,98701.0,0.5628157609625364
2024,TX,13749,9808.0,0.010974784180108204
2024,UT,5413,-119647.0,-0.3400559905640268
2024,VA,2448,89593.0,0.5630530417295123
2024,VT,803,35378.0,0.6778043873934285
2024,WA,5788,55401.0,0.14725692414013078
2024,WI,4477,155278.0,0.533592206319479
2024,WV,1740,75680.0,0.6691423519009726
